env,family,param,planner,K,seed,success,search_time,total_time,path_length,waypoints,nodes,iterations,error
clutter_n030.yaml,clutter,30.0,rrt-connect,7,0,1,0.0417,0.0419,300.448,32,33,2,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,1,1,0.0383,0.0385,291.061,31,32,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,2,1,0.0358,0.036,290.657,31,32,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,3,1,0.0401,0.0403,302.552,32,33,3,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,4,1,0.0545,0.0547,321.353,34,43,6,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,5,1,0.0434,0.0436,308.203,32,34,5,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,6,1,0.0508,0.051,301.52,32,41,2,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,7,1,0.0708,0.0711,401.251,42,48,24,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,8,1,0.0439,0.0441,301.213,32,36,2,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,9,1,0.0419,0.0421,311.568,33,34,7,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,10,1,0.0408,0.041,304.223,32,33,6,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,11,1,0.0364,0.0366,290.78,31,32,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,12,1,0.0481,0.0483,302.081,32,40,2,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,13,1,0.0487,0.0489,326.825,34,36,11,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,14,1,0.0501,0.0503,302.152,32,40,2,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,15,1,0.0407,0.0409,297.145,31,32,2,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,16,1,0.0474,0.0477,302.275,32,39,2,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,17,1,0.046,0.0462,304.006,32,35,5,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,18,1,0.0408,0.0409,295.909,31,32,2,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,19,1,0.0509,0.0511,340.776,36,37,12,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,20,1,0.0381,0.0383,292.452,31,32,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,21,1,0.0514,0.0516,316.635,33,41,4,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,22,1,0.0427,0.043,302.901,32,33,3,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,23,1,0.0398,0.04,299.604,31,32,2,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,24,1,0.0489,0.049,296.566,31,33,3,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,25,1,0.0499,0.0501,306.942,32,34,3,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,26,1,0.0419,0.0421,305.291,32,33,6,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,27,1,0.0393,0.0395,291.969,31,32,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,28,1,0.0453,0.0454,302.137,32,37,2,
clutter_n030.yaml,clutter,30.0,rrt-connect,7,29,1,0.0488,0.049,300.757,32,37,2,
clutter_n040.yaml,clutter,40.0,rrt,7,0,1,1.2866,1.2869,570.0,58,581,1750,
clutter_n040.yaml,clutter,40.0,rrt,7,1,1,2.6513,2.6516,848.659,87,1171,5131,
clutter_n040.yaml,clutter,40.0,rrt,7,2,1,0.3158,0.316,569.322,58,143,1027,
clutter_n040.yaml,clutter,40.0,rrt,7,3,1,2.5915,2.5917,659.585,67,1175,4617,
clutter_n040.yaml,clutter,40.0,rrt,7,4,1,7.3952,7.3955,1061.931,108,3333,7832,
clutter_n040.yaml,clutter,40.0,rrt,7,5,1,0.4639,0.4641,700.0,71,206,1206,
clutter_n040.yaml,clutter,40.0,rrt,7,6,1,1.5396,1.54,830.0,84,697,3108,
clutter_n040.yaml,clutter,40.0,rrt,7,7,1,1.592,1.5924,710.0,72,713,3910,
clutter_n040.yaml,clutter,40.0,rrt,7,8,1,1.2871,1.2874,906.154,93,598,2631,
clutter_n040.yaml,clutter,40.0,rrt,7,9,1,2.1014,2.1017,879.825,90,969,4333,
clutter_n040.yaml,clutter,40.0,rrt,7,10,1,0.4911,0.4913,737.933,75,234,1047,
clutter_n040.yaml,clutter,40.0,rrt,7,11,1,0.7572,0.7574,558.436,57,331,1923,
clutter_n040.yaml,clutter,40.0,rrt,7,12,1,5.0504,5.0507,734.402,76,2311,5306,
clutter_n040.yaml,clutter,40.0,rrt,7,13,1,2.826,2.8262,792.669,81,1300,3841,
clutter_n040.yaml,clutter,40.0,rrt,7,14,1,4.2064,4.2067,920.447,94,1934,5867,
clutter_n040.yaml,clutter,40.0,rrt,7,15,1,0.7176,0.7179,639.621,65,317,2236,
clutter_n040.yaml,clutter,40.0,rrt,7,16,1,0.7998,0.8001,666.224,68,349,2408,
clutter_n040.yaml,clutter,40.0,rrt,7,17,1,1.1005,1.1008,880.0,89,486,3297,
clutter_n040.yaml,clutter,40.0,rrt,7,18,1,8.6159,8.6162,709.715,73,3885,7275,
clutter_n040.yaml,clutter,40.0,rrt,7,19,1,2.8148,2.815,685.442,70,1292,5311,
clutter_n040.yaml,clutter,40.0,rrt,7,20,1,9.0243,9.0246,968.312,100,4036,10551,
clutter_n040.yaml,clutter,40.0,rrt,7,21,1,1.1477,1.1479,699.087,71,530,2092,
clutter_n040.yaml,clutter,40.0,rrt,7,22,1,1.9191,1.9195,714.026,73,831,5841,
clutter_n040.yaml,clutter,40.0,rrt,7,23,1,0.3769,0.3771,440.0,45,157,1123,
clutter_n040.yaml,clutter,40.0,rrt,7,24,1,1.6992,1.6994,809.316,83,756,3143,
clutter_n040.yaml,clutter,40.0,rrt,7,25,1,2.394,2.3942,787.991,80,1012,5510,
clutter_n040.yaml,clutter,40.0,rrt,7,26,1,7.7613,7.7616,959.731,98,3443,8965,
clutter_n040.yaml,clutter,40.0,rrt,7,27,1,1.2463,1.2466,791.752,81,554,2615,
clutter_n040.yaml,clutter,40.0,rrt,7,28,1,0.7037,0.704,640.0,65,308,2006,
clutter_n040.yaml,clutter,40.0,rrt,7,29,1,3.4842,3.4845,978.06,99,1576,5414,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,0,1,0.3913,0.3916,776.052,79,167,1502,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,1,1,0.7174,0.7178,676.333,69,314,2558,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,2,1,0.4473,0.4476,857.787,87,185,1645,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,3,1,1.0365,1.0368,697.085,71,463,2668,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,4,1,0.4841,0.4844,779.931,79,222,1318,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,5,1,0.2912,0.2914,679.015,69,128,989,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,6,1,0.2903,0.2905,696.514,71,132,891,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,7,1,0.4282,0.4285,704.769,72,176,2200,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,8,1,0.5525,0.5528,879.5,89,249,1703,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,9,1,1.1617,1.1621,915.718,93,505,4087,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,10,1,0.3018,0.3021,740.4,76,141,847,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,11,1,0.4582,0.4586,815.379,83,196,1594,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,12,1,0.8186,0.8189,830.563,85,346,3122,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,13,1,0.4582,0.4585,838.148,85,215,1411,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,14,1,0.4354,0.4357,757.354,77,189,1144,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,15,1,0.4651,0.4654,812.226,83,203,1379,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,16,1,0.8755,0.8758,817.556,83,385,2430,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,17,1,0.5575,0.5578,759.007,77,250,1544,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,18,1,0.5068,0.5071,837.196,85,197,2176,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,19,1,0.5076,0.5079,787.827,80,200,2016,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,20,1,0.5192,0.5195,733.446,75,229,1419,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,21,1,0.559,0.5593,807.573,82,236,1898,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,22,1,0.3361,0.3363,675.233,69,144,1350,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,23,1,0.7405,0.7408,793.168,81,317,2587,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,24,1,1.1508,1.1511,936.652,95,474,4399,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,25,1,0.8197,0.82,738.306,75,330,2825,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,26,1,0.4015,0.4018,750.881,77,178,837,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,27,1,0.5629,0.5634,836.329,85,242,1424,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,28,1,0.5919,0.5922,763.959,78,217,3473,
clutter_n040.yaml,clutter,40.0,rrt-connect,7,29,1,0.4636,0.4639,736.132,75,190,1896,
passage_w010.yaml,passage,10.0,rrt,7,0,1,17.7049,17.7054,1050.0,106,7525,32022,
passage_w010.yaml,passage,10.0,rrt,7,1,1,14.3381,14.3385,1364.457,138,6303,27320,
passage_w010.yaml,passage,10.0,rrt,7,2,1,4.6761,4.6765,1011.942,102,2360,8757,
passage_w010.yaml,passage,10.0,rrt,7,3,0,20.0003,20.0005,,,8745,30493,
passage_w010.yaml,passage,10.0,rrt,7,4,0,20.0002,20.0003,,,8353,36559,
passage_w010.yaml,passage,10.0,rrt,7,5,0,20.0004,20.0005,,,8554,25328,
passage_w010.yaml,passage,10.0,rrt,7,6,1,17.2159,17.2163,1291.93,131,7922,18346,
passage_w010.yaml,passage,10.0,rrt,7,7,0,20.0006,20.0007,,,8637,36222,
passage_w010.yaml,passage,10.0,rrt,7,8,0,20.0017,20.0018,,,8392,33689,
passage_w010.yaml,passage,10.0,rrt,7,9,0,20.0015,20.0016,,,8388,32832,
passage_w010.yaml,passage,10.0,rrt,7,10,0,20.0014,20.0015,,,8260,40836,
passage_w010.yaml,passage,10.0,rrt,7,11,0,20.0,20.0002,,,8467,36951,
passage_w010.yaml,passage,10.0,rrt,7,12,0,20.0014,20.0015,,,8455,35332,
passage_w010.yaml,passage,10.0,rrt,7,13,0,20.0012,20.0013,,,8276,38420,
passage_w010.yaml,passage,10.0,rrt,7,14,0,20.0005,20.0006,,,8722,31741,
passage_w010.yaml,passage,10.0,rrt,7,15,0,20.0005,20.0007,,,8796,28406,
passage_w010.yaml,passage,10.0,rrt,7,16,0,20.0005,20.0006,,,8749,29952,
passage_w010.yaml,passage,10.0,rrt,7,17,0,20.0,20.0001,,,8565,29687,
passage_w010.yaml,passage,10.0,rrt,7,18,0,20.0014,20.0015,,,8401,35385,
passage_w010.yaml,passage,10.0,rrt,7,19,0,20.0005,20.0006,,,8311,34809,
passage_w010.yaml,passage,10.0,rrt,7,20,0,20.0014,20.0015,,,8163,40916,
passage_w010.yaml,passage,10.0,rrt,7,21,0,20.001,20.0011,,,8144,41215,
passage_w010.yaml,passage,10.0,rrt,7,22,0,20.0003,20.0004,,,7983,44811,
passage_w010.yaml,passage,10.0,rrt,7,23,0,20.0015,20.0017,,,8157,30363,
passage_w010.yaml,passage,10.0,rrt,7,24,1,15.6683,15.6688,1320.0,133,7029,25291,
passage_w010.yaml,passage,10.0,rrt,7,25,1,4.7844,4.7848,1051.309,107,2387,8571,
passage_w010.yaml,passage,10.0,rrt,7,26,0,20.0002,20.0003,,,8600,35793,
passage_w010.yaml,passage,10.0,rrt,7,27,1,4.589,4.5893,1178.273,119,2219,8002,
passage_w010.yaml,passage,10.0,rrt,7,28,0,20.0018,20.0019,,,9045,28091,
passage_w010.yaml,passage,10.0,rrt,7,29,0,20.0012,20.0013,,,8382,39140,
passage_w010.yaml,passage,10.0,rrt-connect,7,0,1,0.9953,0.9957,841.353,86,567,1900,
passage_w010.yaml,passage,10.0,rrt-connect,7,1,1,1.3733,1.3737,931.947,95,769,2512,
passage_w010.yaml,passage,10.0,rrt-connect,7,2,1,1.2472,1.2475,949.109,96,691,2742,
passage_w010.yaml,passage,10.0,rrt-connect,7,3,1,0.2675,0.2678,753.359,77,154,521,
passage_w010.yaml,passage,10.0,rrt-connect,7,4,1,0.4187,0.419,753.814,77,236,930,
passage_w010.yaml,passage,10.0,rrt-connect,7,5,1,0.9791,0.9795,986.549,100,570,1757,
passage_w010.yaml,passage,10.0,rrt-connect,7,6,1,14.9284,14.9287,1149.753,116,7561,24789,
passage_w010.yaml,passage,10.0,rrt-connect,7,7,1,6.2357,6.236,1125.113,114,3362,11515,
passage_w010.yaml,passage,10.0,rrt-connect,7,8,1,1.8111,1.8114,956.837,97,1008,3834,
passage_w010.yaml,passage,10.0,rrt-connect,7,9,1,0.3152,0.3155,828.211,84,165,659,
passage_w010.yaml,passage,10.0,rrt-connect,7,10,1,1.0283,1.0286,855.605,87,585,2113,
passage_w010.yaml,passage,10.0,rrt-connect,7,11,1,0.2572,0.2574,708.152,72,150,512,
passage_w010.yaml,passage,10.0,rrt-connect,7,12,1,0.4779,0.4782,813.622,83,270,955,
passage_w010.yaml,passage,10.0,rrt-connect,7,13,1,11.7366,11.737,1139.117,115,6065,20507,
passage_w010.yaml,passage,10.0,rrt-connect,7,14,0,20.0015,20.0016,,,9488,36706,
passage_w010.yaml,passage,10.0,rrt-connect,7,15,1,3.2941,3.2944,869.551,88,1810,6542,
passage_w010.yaml,passage,10.0,rrt-connect,7,16,1,2.0212,2.0215,909.988,92,1127,3759,
passage_w010.yaml,passage,10.0,rrt-connect,7,17,1,3.4143,3.4147,1105.304,112,1894,6105,
passage_w010.yaml,passage,10.0,rrt-connect,7,18,1,4.1261,4.1264,895.946,91,2278,7276,
passage_w010.yaml,passage,10.0,rrt-connect,7,19,1,0.454,0.4544,903.827,92,244,1651,
passage_w010.yaml,passage,10.0,rrt-connect,7,20,1,1.5407,1.541,924.023,94,860,2922,
passage_w010.yaml,passage,10.0,rrt-connect,7,21,1,0.6813,0.6816,894.571,91,383,1564,
passage_w010.yaml,passage,10.0,rrt-connect,7,22,1,19.67,19.6704,1259.305,127,9559,32000,
passage_w010.yaml,passage,10.0,rrt-connect,7,23,1,1.4593,1.4597,1082.095,110,826,3279,
passage_w010.yaml,passage,10.0,rrt-connect,7,24,1,0.7553,0.7556,760.455,78,430,1815,
passage_w010.yaml,passage,10.0,rrt-connect,7,25,0,20.0004,20.0005,,,9858,31324,
passage_w010.yaml,passage,10.0,rrt-connect,7,26,1,3.8302,3.8305,984.658,100,2102,7122,
passage_w010.yaml,passage,10.0,rrt-connect,7,27,1,2.6132,2.6135,893.692,91,1449,4784,
passage_w010.yaml,passage,10.0,rrt-connect,7,28,1,4.9376,4.938,1154.844,117,2666,8766,
passage_w010.yaml,passage,10.0,rrt-connect,7,29,1,0.4958,0.496,701.233,72,283,1250,
passage_w015.yaml,passage,15.0,rrt,7,0,0,20.001,20.0012,,,9089,30520,
passage_w015.yaml,passage,15.0,rrt,7,1,0,20.0004,20.0006,,,9109,20572,
passage_w015.yaml,passage,15.0,rrt,7,2,0,20.0017,20.0018,,,8905,24378,
passage_w015.yaml,passage,15.0,rrt,7,3,1,18.9284,18.9287,1153.577,117,8503,24108,
passage_w015.yaml,passage,15.0,rrt,7,4,0,20.0,20.0001,,,8749,23413,
passage_w015.yaml,passage,15.0,rrt,7,5,0,20.0015,20.0016,,,9069,23507,
passage_w015.yaml,passage,15.0,rrt,7,6,0,20.0019,20.002,,,9167,24451,
passage_w015.yaml,passage,15.0,rrt,7,7,0,20.0006,20.0007,,,9005,20473,
passage_w015.yaml,passage,15.0,rrt,7,8,0,20.0001,20.0002,,,9155,20258,
passage_w015.yaml,passage,15.0,rrt,7,9,0,20.0016,20.0018,,,9250,25528,
passage_w015.yaml,passage,15.0,rrt,7,10,1,6.1689,6.1693,997.669,101,3210,10752,
passage_w015.yaml,passage,15.0,rrt,7,11,0,20.0012,20.0013,,,9115,21250,
passage_w015.yaml,passage,15.0,rrt,7,12,0,20.0006,20.0007,,,9228,24228,
passage_w015.yaml,passage,15.0,rrt,7,13,0,20.0016,20.0017,,,9443,24547,
passage_w015.yaml,passage,15.0,rrt,7,14,1,19.1053,19.1055,928.438,94,8912,26145,
passage_w015.yaml,passage,15.0,rrt,7,15,0,20.0006,20.0007,,,9423,21873,
passage_w015.yaml,passage,15.0,rrt,7,16,0,20.0001,20.0002,,,9178,23487,
passage_w015.yaml,passage,15.0,rrt,7,17,1,13.2757,13.2761,1123.373,114,6421,20908,
passage_w015.yaml,passage,15.0,rrt,7,18,0,20.0012,20.0013,,,9272,22994,
passage_w015.yaml,passage,15.0,rrt,7,19,1,5.8456,5.846,1225.913,125,3095,8258,
passage_w015.yaml,passage,15.0,rrt,7,20,0,20.0009,20.001,,,9138,26795,
passage_w015.yaml,passage,15.0,rrt,7,21,1,9.2438,9.2441,1041.738,106,4654,11492,
passage_w015.yaml,passage,15.0,rrt,7,22,1,7.7125,7.7129,1255.217,128,3858,10484,
passage_w015.yaml,passage,15.0,rrt,7,23,1,8.3688,8.3692,1124.589,115,4038,9661,
passage_w015.yaml,passage,15.0,rrt,7,24,0,20.0017,20.0018,,,9296,25008,
passage_w015.yaml,passage,15.0,rrt,7,25,0,20.0001,20.0003,,,8909,22015,
passage_w015.yaml,passage,15.0,rrt,7,26,0,20.0005,20.0006,,,8813,26169,
passage_w015.yaml,passage,15.0,rrt,7,27,0,20.0004,20.0005,,,8994,23209,
passage_w015.yaml,passage,15.0,rrt,7,28,1,8.758,8.7585,1123.54,114,4153,11391,
passage_w015.yaml,passage,15.0,rrt,7,29,1,16.3569,16.3574,1395.882,141,7473,22170,
passage_w015.yaml,passage,15.0,rrt-connect,7,0,1,0.2735,0.2738,719.747,73,158,453,
passage_w015.yaml,passage,15.0,rrt-connect,7,1,1,0.306,0.3063,754.668,77,172,493,
passage_w015.yaml,passage,15.0,rrt-connect,7,2,1,0.6585,0.6588,763.516,78,369,1319,
passage_w015.yaml,passage,15.0,rrt-connect,7,3,1,1.064,1.0642,847.293,86,596,1554,
passage_w015.yaml,passage,15.0,rrt-connect,7,4,1,0.3063,0.3066,634.437,65,157,620,
passage_w015.yaml,passage,15.0,rrt-connect,7,5,1,0.5707,0.5712,837.96,85,322,811,
passage_w015.yaml,passage,15.0,rrt-connect,7,6,1,0.3847,0.385,780.609,80,218,640,
passage_w015.yaml,passage,15.0,rrt-connect,7,7,1,1.0531,1.0534,835.772,85,537,2600,
passage_w015.yaml,passage,15.0,rrt-connect,7,8,1,0.4892,0.4895,688.841,70,261,1121,
passage_w015.yaml,passage,15.0,rrt-connect,7,9,1,0.2109,0.2111,731.596,75,116,453,
passage_w015.yaml,passage,15.0,rrt-connect,7,10,1,0.3024,0.3027,814.798,83,158,510,
passage_w015.yaml,passage,15.0,rrt-connect,7,11,1,0.7188,0.7191,801.184,82,380,993,
passage_w015.yaml,passage,15.0,rrt-connect,7,12,1,0.3476,0.348,724.08,74,191,498,
passage_w015.yaml,passage,15.0,rrt-connect,7,13,1,0.4252,0.4255,686.731,70,224,699,
passage_w015.yaml,passage,15.0,rrt-connect,7,14,1,1.2428,1.2431,839.604,85,674,1870,
passage_w015.yaml,passage,15.0,rrt-connect,7,15,1,0.2782,0.2785,624.071,64,152,339,
passage_w015.yaml,passage,15.0,rrt-connect,7,16,1,0.4116,0.4119,712.464,73,211,677,
passage_w015.yaml,passage,15.0,rrt-connect,7,17,1,0.5483,0.5486,803.928,82,306,759,
passage_w015.yaml,passage,15.0,rrt-connect,7,18,1,0.2521,0.2524,723.404,74,142,401,
passage_w015.yaml,passage,15.0,rrt-connect,7,19,1,0.5232,0.5235,682.244,70,290,1458,
passage_w015.yaml,passage,15.0,rrt-connect,7,20,1,0.2079,0.2082,642.613,66,122,394,
passage_w015.yaml,passage,15.0,rrt-connect,7,21,1,0.8574,0.8577,757.289,77,459,1693,
passage_w015.yaml,passage,15.0,rrt-connect,7,22,1,0.2546,0.2549,730.152,75,150,583,
passage_w015.yaml,passage,15.0,rrt-connect,7,23,1,0.6729,0.6732,730.264,75,369,1321,
passage_w015.yaml,passage,15.0,rrt-connect,7,24,1,0.2254,0.2256,702.291,72,127,517,
passage_w015.yaml,passage,15.0,rrt-connect,7,25,1,0.2898,0.2901,698.639,71,164,724,
passage_w015.yaml,passage,15.0,rrt-connect,7,26,1,0.1651,0.1653,651.675,67,94,215,
passage_w015.yaml,passage,15.0,rrt-connect,7,27,1,0.2918,0.2921,687.455,70,160,430,
passage_w015.yaml,passage,15.0,rrt-connect,7,28,1,0.2561,0.2564,779.609,79,142,499,
passage_w015.yaml,passage,15.0,rrt-connect,7,29,1,0.4253,0.4256,765.042,78,241,917,
passage_w020.yaml,passage,20.0,rrt,7,0,1,10.4406,10.441,988.296,100,5092,11992,
passage_w020.yaml,passage,20.0,rrt,7,1,1,3.739,3.7393,1028.063,104,1968,5671,
passage_w020.yaml,passage,20.0,rrt,7,2,1,0.6757,0.6759,729.42,74,375,763,
passage_w020.yaml,passage,20.0,rrt,7,3,0,20.0012,20.0013,,,9445,19360,
passage_w020.yaml,passage,20.0,rrt,7,4,1,6.3789,6.3792,960.989,98,3277,7855,
passage_w020.yaml,passage,20.0,rrt,7,5,1,13.4906,13.4909,1068.896,109,6407,15518,
passage_w020.yaml,passage,20.0,rrt,7,6,0,20.0013,20.0014,,,8675,19704,
passage_w020.yaml,passage,20.0,rrt,7,7,1,17.9535,17.9539,1348.631,137,8221,16902,
passage_w020.yaml,passage,20.0,rrt,7,8,1,5.7359,5.7362,1050.0,106,2911,7755,
passage_w020.yaml,passage,20.0,rrt,7,9,0,20.0003,20.0005,,,9193,14481,
passage_w020.yaml,passage,20.0,rrt,7,10,1,4.6445,4.6448,971.241,99,2382,5188,
passage_w020.yaml,passage,20.0,rrt,7,11,1,10.4784,10.4788,932.098,95,5168,10959,
passage_w020.yaml,passage,20.0,rrt,7,12,0,20.0011,20.0012,,,9055,19102,
passage_w020.yaml,passage,20.0,rrt,7,13,0,20.0013,20.0014,,,9267,21174,
passage_w020.yaml,passage,20.0,rrt,7,14,1,1.3408,1.3411,804.577,82,732,1872,
passage_w020.yaml,passage,20.0,rrt,7,15,1,10.6645,10.6649,1317.427,134,5299,12244,
passage_w020.yaml,passage,20.0,rrt,7,16,0,20.0023,20.0025,,,9138,17468,
passage_w020.yaml,passage,20.0,rrt,7,17,1,3.9006,3.9009,973.053,99,2029,4739,
passage_w020.yaml,passage,20.0,rrt,7,18,1,19.3113,19.3117,1132.139,118,8937,16116,
passage_w020.yaml,passage,20.0,rrt,7,19,1,7.6093,7.6096,992.075,101,3815,7192,
passage_w020.yaml,passage,20.0,rrt,7,20,0,20.0021,20.0022,,,9063,21301,
passage_w020.yaml,passage,20.0,rrt,7,21,1,4.704,4.7043,885.387,90,2372,6339,
passage_w020.yaml,passage,20.0,rrt,7,22,1,1.269,1.2693,916.029,93,690,1739,
passage_w020.yaml,passage,20.0,rrt,7,23,1,4.8555,4.8558,1059.09,107,2413,5165,
passage_w020.yaml,passage,20.0,rrt,7,24,1,10.2663,10.2666,951.211,97,4904,10558,
passage_w020.yaml,passage,20.0,rrt,7,25,1,5.9318,5.9321,933.263,95,2917,5521,
passage_w020.yaml,passage,20.0,rrt,7,26,0,20.002,20.0021,,,8839,16962,
passage_w020.yaml,passage,20.0,rrt,7,27,1,2.7817,2.782,939.265,95,1268,2891,
passage_w020.yaml,passage,20.0,rrt,7,28,1,5.4815,5.4818,1006.133,102,2667,6521,
passage_w020.yaml,passage,20.0,rrt,7,29,1,5.5883,5.5886,920.0,93,2864,6044,
passage_w020.yaml,passage,20.0,rrt-connect,7,0,1,0.169,0.1692,626.428,64,95,280,
passage_w020.yaml,passage,20.0,rrt-connect,7,1,1,0.2165,0.2168,687.949,70,124,341,
passage_w020.yaml,passage,20.0,rrt-connect,7,2,1,0.2694,0.2697,664.207,68,150,701,
passage_w020.yaml,passage,20.0,rrt-connect,7,3,1,0.1857,0.186,682.239,70,109,226,
passage_w020.yaml,passage,20.0,rrt-connect,7,4,1,0.3168,0.3171,688.275,70,180,532,
passage_w020.yaml,passage,20.0,rrt-connect,7,5,1,0.2029,0.2032,689.22,70,118,264,
passage_w020.yaml,passage,20.0,rrt-connect,7,6,1,0.2432,0.2434,653.473,67,129,340,
passage_w020.yaml,passage,20.0,rrt-connect,7,7,1,1.3447,1.345,809.06,82,739,2521,
passage_w020.yaml,passage,20.0,rrt-connect,7,8,1,0.557,0.5573,674.343,69,306,1037,
passage_w020.yaml,passage,20.0,rrt-connect,7,9,1,0.1829,0.1831,671.741,69,105,319,
passage_w020.yaml,passage,20.0,rrt-connect,7,10,1,0.2241,0.2244,710.389,73,121,295,
passage_w020.yaml,passage,20.0,rrt-connect,7,11,1,0.1598,0.1601,681.55,70,92,202,
passage_w020.yaml,passage,20.0,rrt-connect,7,12,1,0.1055,0.1057,555.49,57,67,153,
passage_w020.yaml,passage,20.0,rrt-connect,7,13,1,0.3865,0.3868,600.498,62,196,570,
passage_w020.yaml,passage,20.0,rrt-connect,7,14,1,0.2245,0.2247,662.026,68,123,397,
passage_w020.yaml,passage,20.0,rrt-connect,7,15,1,0.128,0.1283,594.566,61,74,146,
passage_w020.yaml,passage,20.0,rrt-connect,7,16,1,0.3678,0.3681,604.417,62,207,514,
passage_w020.yaml,passage,20.0,rrt-connect,7,17,1,0.272,0.2723,720.019,74,141,309,
passage_w020.yaml,passage,20.0,rrt-connect,7,18,1,0.1915,0.1917,666.454,68,105,284,
passage_w020.yaml,passage,20.0,rrt-connect,7,19,1,0.6415,0.6418,743.504,76,332,1455,
passage_w020.yaml,passage,20.0,rrt-connect,7,20,1,0.3619,0.3622,695.502,71,204,552,
passage_w020.yaml,passage,20.0,rrt-connect,7,21,1,0.7906,0.7908,689.887,70,426,1338,
passage_w020.yaml,passage,20.0,rrt-connect,7,22,1,0.2561,0.2563,683.526,70,142,473,
passage_w020.yaml,passage,20.0,rrt-connect,7,23,1,0.7289,0.7291,765.625,78,391,1276,
passage_w020.yaml,passage,20.0,rrt-connect,7,24,1,0.2398,0.2401,681.348,70,138,461,
passage_w020.yaml,passage,20.0,rrt-connect,7,25,1,0.3125,0.3127,667.448,68,175,625,
passage_w020.yaml,passage,20.0,rrt-connect,7,26,1,0.2255,0.2258,654.511,67,129,290,
passage_w020.yaml,passage,20.0,rrt-connect,7,27,1,0.2512,0.2515,673.102,69,141,360,
passage_w020.yaml,passage,20.0,rrt-connect,7,28,1,0.1845,0.185,654.095,67,106,313,
passage_w020.yaml,passage,20.0,rrt-connect,7,29,1,0.4429,0.4432,771.759,79,238,769,
passage_w030.yaml,passage,30.0,rrt,7,0,0,20.002,20.0021,,,9052,14216,
passage_w030.yaml,passage,30.0,rrt,7,1,0,20.0014,20.0015,,,9190,15385,
passage_w030.yaml,passage,30.0,rrt,7,2,0,20.0025,20.0026,,,9623,14544,
passage_w030.yaml,passage,30.0,rrt,7,3,1,2.4329,2.4333,780.0,79,1335,2198,
passage_w030.yaml,passage,30.0,rrt,7,4,1,17.2815,17.2818,1100.454,112,8303,12902,
passage_w030.yaml,passage,30.0,rrt,7,5,1,18.2558,18.2562,801.153,83,8344,14253,
