env,family,param,planner,K,seed,success,search_time,total_time,path_length,waypoints,nodes,iterations,error
passage_w030.yaml,passage,30.0,rrt,5,1,1,2.4098,2.4101,580.378,60,1414,2032,
passage_w030.yaml,passage,30.0,rrt,5,2,1,10.2335,10.2338,701.134,73,5635,7672,
passage_w030.yaml,passage,30.0,rrt,5,3,1,2.9495,2.9498,720.0,73,1688,2929,
passage_w030.yaml,passage,30.0,rrt,5,4,1,11.8655,11.8658,722.685,76,6207,8372,
passage_w030.yaml,passage,30.0,rrt,5,5,1,3.3235,3.3238,540.0,55,1968,2875,
passage_w030.yaml,passage,30.0,rrt,5,6,1,3.3248,3.325,740.0,75,1930,2822,
passage_w030.yaml,passage,30.0,rrt,5,7,1,6.133,6.1333,805.63,82,3475,4909,
passage_w030.yaml,passage,30.0,rrt,5,8,1,5.3633,5.3636,841.283,85,2956,4071,
passage_w030.yaml,passage,30.0,rrt,5,9,1,3.5065,3.5067,586.198,61,1924,2557,
passage_w030.yaml,passage,30.0,rrt,5,10,1,0.8054,0.8056,510.0,52,484,664,
passage_w030.yaml,passage,30.0,rrt,5,11,1,4.1813,4.1816,681.062,70,2344,3458,
passage_w030.yaml,passage,30.0,rrt,5,12,1,0.8481,0.8484,577.746,59,507,693,
passage_w030.yaml,passage,30.0,rrt,5,13,1,1.3352,1.3355,635.711,65,790,1468,
passage_w030.yaml,passage,30.0,rrt,5,14,1,1.3543,1.3546,572.545,58,793,1134,
passage_w030.yaml,passage,30.0,rrt,5,15,1,4.4996,4.4999,884.357,91,2533,4966,
passage_w030.yaml,passage,30.0,rrt,5,16,1,0.7341,0.7343,673.122,69,442,679,
passage_w030.yaml,passage,30.0,rrt,5,17,1,9.9961,9.9964,951.567,97,5373,7413,
passage_w030.yaml,passage,30.0,rrt,5,18,1,0.4179,0.4181,518.045,53,257,430,
passage_w030.yaml,passage,30.0,rrt,5,19,1,1.1424,1.1427,813.89,83,692,1197,
passage_w030.yaml,passage,30.0,rrt,5,20,1,8.0438,8.044,726.733,74,4376,7132,
passage_w030.yaml,passage,30.0,rrt,5,21,1,5.4212,5.4215,785.944,81,2994,3922,
passage_w030.yaml,passage,30.0,rrt,5,22,1,1.1231,1.1234,690.0,70,632,1026,
passage_w030.yaml,passage,30.0,rrt,5,23,1,5.9992,5.9995,776.195,80,3268,5796,
passage_w030.yaml,passage,30.0,rrt,5,24,1,1.3439,1.3442,766.869,78,813,1411,
passage_w030.yaml,passage,30.0,rrt,5,25,1,1.0272,1.0274,593.594,61,620,980,
passage_w030.yaml,passage,30.0,rrt,5,26,1,2.1696,2.1699,642.531,66,1275,2107,
passage_w030.yaml,passage,30.0,rrt,5,27,1,12.323,12.3233,906.974,93,6488,8225,
passage_w030.yaml,passage,30.0,rrt,5,28,1,0.7684,0.7686,620.0,63,477,711,
passage_w030.yaml,passage,30.0,rrt,5,29,1,5.0923,5.0925,816.529,84,2822,4358,
passage_w030.yaml,passage,30.0,rrt-connect,5,0,1,0.3056,0.3062,521.192,54,190,443,
passage_w030.yaml,passage,30.0,rrt-connect,5,1,1,0.1941,0.1944,523.457,54,123,237,
passage_w030.yaml,passage,30.0,rrt-connect,5,2,1,0.1389,0.1391,478.113,49,89,136,
passage_w030.yaml,passage,30.0,rrt-connect,5,3,1,0.1247,0.1249,466.559,48,79,148,
passage_w030.yaml,passage,30.0,rrt-connect,5,4,1,0.1175,0.1177,463.596,48,78,164,
passage_w030.yaml,passage,30.0,rrt-connect,5,5,1,0.1306,0.1308,508.897,52,81,156,
passage_w030.yaml,passage,30.0,rrt-connect,5,6,1,0.1077,0.108,547.933,56,71,100,
passage_w030.yaml,passage,30.0,rrt-connect,5,7,1,0.0962,0.0964,486.506,50,62,146,
passage_w030.yaml,passage,30.0,rrt-connect,5,8,1,0.1508,0.1511,495.931,51,94,247,
passage_w030.yaml,passage,30.0,rrt-connect,5,9,1,0.143,0.1433,516.764,53,86,161,
passage_w030.yaml,passage,30.0,rrt-connect,5,10,1,0.2664,0.2666,557.715,57,159,439,
passage_w030.yaml,passage,30.0,rrt-connect,5,11,1,0.106,0.1062,494.83,51,68,175,
passage_w030.yaml,passage,30.0,rrt-connect,5,12,1,1.2749,1.2751,535.344,55,767,2054,
passage_w030.yaml,passage,30.0,rrt-connect,5,13,1,0.1571,0.1573,488.15,50,100,255,
passage_w030.yaml,passage,30.0,rrt-connect,5,14,1,0.1778,0.178,592.11,61,108,179,
passage_w030.yaml,passage,30.0,rrt-connect,5,15,1,0.1756,0.1758,504.036,52,105,168,
passage_w030.yaml,passage,30.0,rrt-connect,5,16,1,0.0987,0.0989,438.193,45,67,95,
passage_w030.yaml,passage,30.0,rrt-connect,5,17,1,0.1205,0.1207,466.511,48,75,194,
passage_w030.yaml,passage,30.0,rrt-connect,5,18,1,0.1095,0.1097,497.771,51,72,126,
passage_w030.yaml,passage,30.0,rrt-connect,5,19,1,0.2576,0.2579,569.978,58,157,313,
passage_w030.yaml,passage,30.0,rrt-connect,5,20,1,0.2064,0.2067,559.488,57,131,319,
passage_w030.yaml,passage,30.0,rrt-connect,5,21,1,0.1773,0.1775,486.99,50,108,357,
passage_w030.yaml,passage,30.0,rrt-connect,5,22,1,0.0957,0.0959,481.739,50,66,80,
passage_w030.yaml,passage,30.0,rrt-connect,5,23,1,0.1425,0.1428,518.389,53,87,191,
passage_w030.yaml,passage,30.0,rrt-connect,5,24,1,0.2388,0.2391,510.533,53,155,296,
passage_w030.yaml,passage,30.0,rrt-connect,5,25,1,0.203,0.2032,514.884,53,128,276,
passage_w030.yaml,passage,30.0,rrt-connect,5,26,1,0.1037,0.1039,465.461,48,69,118,
passage_w030.yaml,passage,30.0,rrt-connect,5,27,1,0.2107,0.2109,550.178,57,136,301,
passage_w030.yaml,passage,30.0,rrt-connect,5,28,1,0.2788,0.279,538.843,55,171,375,
passage_w030.yaml,passage,30.0,rrt-connect,5,29,1,0.1379,0.1381,472.614,49,90,161,
passage_w040.yaml,passage,40.0,rrt,5,0,1,1.1866,1.1869,578.192,59,699,823,
passage_w040.yaml,passage,40.0,rrt,5,1,1,2.6962,2.6968,750.414,78,1528,1787,
passage_w040.yaml,passage,40.0,rrt,5,2,1,2.7593,2.7596,766.092,79,1631,1964,
passage_w040.yaml,passage,40.0,rrt,5,3,1,7.9811,7.9814,794.879,81,4375,5190,
passage_w040.yaml,passage,40.0,rrt,5,4,1,4.0291,4.0294,682.535,70,2317,3074,
passage_w040.yaml,passage,40.0,rrt,5,5,1,0.5358,0.5361,635.127,65,328,429,
passage_w040.yaml,passage,40.0,rrt,5,6,1,4.2548,4.2551,773.929,80,2485,3765,
passage_w040.yaml,passage,40.0,rrt,5,7,1,1.8304,1.8306,407.007,42,1133,1627,
passage_w040.yaml,passage,40.0,rrt,5,8,1,1.7475,1.7477,760.936,78,1055,1408,
passage_w040.yaml,passage,40.0,rrt,5,9,1,1.8313,1.8316,685.746,71,1095,1448,
passage_w040.yaml,passage,40.0,rrt,5,10,1,12.4821,12.4824,922.821,96,6942,7401,
passage_w040.yaml,passage,40.0,rrt,5,11,1,2.0642,2.0645,710.437,73,1252,1663,
passage_w040.yaml,passage,40.0,rrt,5,12,1,2.0538,2.054,645.809,66,1242,1789,
passage_w040.yaml,passage,40.0,rrt,5,13,1,6.1803,6.1809,704.905,73,3436,3724,
passage_w040.yaml,passage,40.0,rrt,5,14,1,0.5184,0.519,400.0,41,323,393,
passage_w040.yaml,passage,40.0,rrt,5,15,1,0.7548,0.7551,628.227,64,484,676,
passage_w040.yaml,passage,40.0,rrt,5,16,1,1.3001,1.3003,766.963,79,792,1034,
passage_w040.yaml,passage,40.0,rrt,5,17,1,2.1615,2.1617,646.626,66,1315,1738,
passage_w040.yaml,passage,40.0,rrt,5,18,1,1.2145,1.2147,533.926,55,747,1055,
passage_w040.yaml,passage,40.0,rrt,5,19,1,5.4974,5.4976,827.496,85,3177,4150,
passage_w040.yaml,passage,40.0,rrt,5,20,1,3.5535,3.5537,578.137,58,1997,2033,
passage_w040.yaml,passage,40.0,rrt,5,21,1,1.1877,1.1879,741.206,76,739,1068,
passage_w040.yaml,passage,40.0,rrt,5,22,1,1.2992,1.2995,722.418,74,784,1036,
passage_w040.yaml,passage,40.0,rrt,5,23,1,2.7055,2.7058,783.351,81,1621,1867,
passage_w040.yaml,passage,40.0,rrt,5,24,1,1.7723,1.7725,690.69,71,1093,1243,
passage_w040.yaml,passage,40.0,rrt,5,25,1,1.6673,1.6675,650.0,66,1001,1213,
passage_w040.yaml,passage,40.0,rrt,5,26,1,1.8265,1.8268,666.952,69,1078,1552,
passage_w040.yaml,passage,40.0,rrt,5,27,1,2.8964,2.8967,635.333,65,1702,1981,
passage_w040.yaml,passage,40.0,rrt,5,28,1,1.3792,1.3795,555.527,57,850,1280,
passage_w040.yaml,passage,40.0,rrt,5,29,1,0.551,0.5512,588.983,60,343,449,
passage_w040.yaml,passage,40.0,rrt-connect,5,0,1,0.3527,0.353,449.985,46,227,447,
passage_w040.yaml,passage,40.0,rrt-connect,5,1,1,0.2094,0.2096,533.347,55,136,229,
passage_w040.yaml,passage,40.0,rrt-connect,5,2,1,0.0925,0.0927,456.932,47,63,105,
passage_w040.yaml,passage,40.0,rrt-connect,5,3,1,0.1762,0.1764,498.488,51,112,179,
passage_w040.yaml,passage,40.0,rrt-connect,5,4,1,0.1317,0.1319,538.538,55,85,157,
passage_w040.yaml,passage,40.0,rrt-connect,5,5,1,0.1204,0.1206,497.796,51,79,118,
passage_w040.yaml,passage,40.0,rrt-connect,5,6,1,0.0756,0.0759,453.643,47,51,62,
passage_w040.yaml,passage,40.0,rrt-connect,5,7,1,0.1242,0.1245,399.302,41,63,112,
passage_w040.yaml,passage,40.0,rrt-connect,5,8,1,0.1758,0.176,524.363,54,114,247,
passage_w040.yaml,passage,40.0,rrt-connect,5,9,1,0.0995,0.0997,410.803,43,63,110,
passage_w040.yaml,passage,40.0,rrt-connect,5,10,1,0.2926,0.2928,518.169,53,182,418,
passage_w040.yaml,passage,40.0,rrt-connect,5,11,1,0.1302,0.1305,443.216,46,80,185,
passage_w040.yaml,passage,40.0,rrt-connect,5,12,1,1.4367,1.437,580.977,60,874,2056,
passage_w040.yaml,passage,40.0,rrt-connect,5,13,1,0.1794,0.1796,471.026,49,114,255,
passage_w040.yaml,passage,40.0,rrt-connect,5,14,1,0.0744,0.0746,404.925,42,53,51,
passage_w040.yaml,passage,40.0,rrt-connect,5,15,1,0.1711,0.1714,473.584,49,114,167,
passage_w040.yaml,passage,40.0,rrt-connect,5,16,1,0.0904,0.0906,437.028,45,65,77,
passage_w040.yaml,passage,40.0,rrt-connect,5,17,1,0.1585,0.1587,469.842,48,99,190,
passage_w040.yaml,passage,40.0,rrt-connect,5,18,1,0.1186,0.1188,505.147,52,79,127,
passage_w040.yaml,passage,40.0,rrt-connect,5,19,1,0.2625,0.2628,445.992,46,164,294,
passage_w040.yaml,passage,40.0,rrt-connect,5,20,1,0.263,0.2632,595.095,61,166,305,
passage_w040.yaml,passage,40.0,rrt-connect,5,21,1,0.2417,0.2419,537.23,55,147,353,
passage_w040.yaml,passage,40.0,rrt-connect,5,22,1,0.0948,0.095,469.868,48,60,70,
passage_w040.yaml,passage,40.0,rrt-connect,5,23,1,0.1493,0.1495,552.56,57,98,179,
passage_w040.yaml,passage,40.0,rrt-connect,5,24,1,0.2869,0.2871,529.21,54,179,297,
passage_w040.yaml,passage,40.0,rrt-connect,5,25,1,0.216,0.2163,525.761,54,136,255,
passage_w040.yaml,passage,40.0,rrt-connect,5,26,1,0.0972,0.0974,473.743,49,63,96,
passage_w040.yaml,passage,40.0,rrt-connect,5,27,1,0.2551,0.2553,535.67,55,163,301,
passage_w040.yaml,passage,40.0,rrt-connect,5,28,1,0.3179,0.3183,503.606,52,181,329,
passage_w040.yaml,passage,40.0,rrt-connect,5,29,1,0.1449,0.1451,483.431,50,98,161,
passage_w050.yaml,passage,50.0,rrt,5,0,1,0.798,0.7982,500.0,51,469,509,
passage_w050.yaml,passage,50.0,rrt,5,1,1,0.8967,0.8969,521.11,54,549,673,
passage_w050.yaml,passage,50.0,rrt,5,2,1,0.6108,0.611,510.0,52,367,385,
passage_w050.yaml,passage,50.0,rrt,5,3,1,5.2924,5.2926,642.602,67,2993,2828,
passage_w050.yaml,passage,50.0,rrt,5,4,1,2.0526,2.0528,505.705,52,1199,1139,
passage_w050.yaml,passage,50.0,rrt,5,5,1,4.079,4.0794,823.145,84,2364,2592,
passage_w050.yaml,passage,50.0,rrt,5,6,1,2.8137,2.8141,769.893,79,1562,1706,
passage_w050.yaml,passage,50.0,rrt,5,7,1,5.0909,5.0912,577.295,60,2849,2785,
passage_w050.yaml,passage,50.0,rrt,5,8,1,1.8304,1.8306,733.106,75,1077,1281,
passage_w050.yaml,passage,50.0,rrt,5,9,1,7.1124,7.1127,692.577,72,3937,3748,
passage_w050.yaml,passage,50.0,rrt,5,10,1,16.843,16.8433,636.524,65,9220,8206,
passage_w050.yaml,passage,50.0,rrt,5,11,1,0.6621,0.6624,703.177,73,401,450,
passage_w050.yaml,passage,50.0,rrt,5,12,1,0.7253,0.7256,504.591,52,435,464,
passage_w050.yaml,passage,50.0,rrt,5,13,1,0.5549,0.5551,480.0,49,322,330,
passage_w050.yaml,passage,50.0,rrt,5,14,1,0.6281,0.6284,607.324,63,396,407,
passage_w050.yaml,passage,50.0,rrt,5,15,1,14.9864,14.9867,796.089,83,7900,7010,
passage_w050.yaml,passage,50.0,rrt,5,16,1,0.9236,0.9239,509.375,52,581,679,
passage_w050.yaml,passage,50.0,rrt,5,17,1,1.0518,1.0521,993.254,101,620,631,
passage_w050.yaml,passage,50.0,rrt,5,18,1,0.5082,0.5084,493.426,51,307,312,
passage_w050.yaml,passage,50.0,rrt,5,19,1,0.3698,0.37,537.321,55,242,250,
passage_w050.yaml,passage,50.0,rrt,5,20,1,4.1877,4.1879,585.366,60,2395,2305,
passage_w050.yaml,passage,50.0,rrt,5,21,1,2.424,2.4242,658.257,68,1410,1494,
passage_w050.yaml,passage,50.0,rrt,5,22,1,4.4121,4.4123,546.435,56,2517,2291,
passage_w050.yaml,passage,50.0,rrt,5,23,1,4.0752,4.0755,512.362,53,2258,1867,
passage_w050.yaml,passage,50.0,rrt,5,24,1,1.7533,1.7535,730.589,76,1067,1439,
passage_w050.yaml,passage,50.0,rrt,5,25,1,1.5713,1.5716,788.055,81,956,1213,
passage_w050.yaml,passage,50.0,rrt,5,26,1,1.4934,1.4937,634.442,65,939,1146,
passage_w050.yaml,passage,50.0,rrt,5,27,1,8.2072,8.2075,693.265,71,4782,4855,
passage_w050.yaml,passage,50.0,rrt,5,28,1,0.8624,0.8626,580.371,60,546,653,
passage_w050.yaml,passage,50.0,rrt,5,29,1,7.2801,7.2803,769.903,79,4150,4114,
passage_w050.yaml,passage,50.0,rrt-connect,5,0,1,0.3821,0.3824,594.647,61,249,449,
passage_w050.yaml,passage,50.0,rrt-connect,5,1,1,0.1982,0.1984,439.236,45,132,223,
passage_w050.yaml,passage,50.0,rrt-connect,5,2,1,0.077,0.0771,380.511,40,55,70,
passage_w050.yaml,passage,50.0,rrt-connect,5,3,1,0.1489,0.1491,438.206,45,100,146,
passage_w050.yaml,passage,50.0,rrt-connect,5,4,1,0.1524,0.1526,478.569,49,98,159,
passage_w050.yaml,passage,50.0,rrt-connect,5,5,1,0.1262,0.1264,531.468,55,82,119,
passage_w050.yaml,passage,50.0,rrt-connect,5,6,1,0.0586,0.0588,390.477,41,44,39,
passage_w050.yaml,passage,50.0,rrt-connect,5,7,1,0.119,0.1192,485.316,50,81,113,
passage_w050.yaml,passage,50.0,rrt-connect,5,8,1,0.214,0.2142,409.002,42,126,248,
passage_w050.yaml,passage,50.0,rrt-connect,5,9,1,0.0964,0.0966,396.749,41,66,110,
passage_w050.yaml,passage,50.0,rrt-connect,5,10,1,0.3604,0.3606,552.238,57,231,423,
passage_w050.yaml,passage,50.0,rrt-connect,5,11,1,0.1456,0.1459,443.167,46,94,185,
passage_w050.yaml,passage,50.0,rrt-connect,5,12,1,1.4974,1.4977,690.661,71,934,2053,
passage_w050.yaml,passage,50.0,rrt-connect,5,13,1,0.1891,0.1893,437.511,45,122,255,
passage_w050.yaml,passage,50.0,rrt-connect,5,14,1,0.0841,0.0842,391.2,41,58,56,
passage_w050.yaml,passage,50.0,rrt-connect,5,15,1,0.1643,0.1647,463.425,48,110,166,
passage_w050.yaml,passage,50.0,rrt-connect,5,16,1,0.0902,0.0905,357.907,37,65,74,
passage_w050.yaml,passage,50.0,rrt-connect,5,17,1,0.1624,0.1626,378.939,39,112,190,
passage_w050.yaml,passage,50.0,rrt-connect,5,18,1,0.1069,0.1071,446.63,46,75,116,
passage_w050.yaml,passage,50.0,rrt-connect,5,19,1,0.2709,0.2711,581.786,60,177,297,
passage_w050.yaml,passage,50.0,rrt-connect,5,20,1,0.2621,0.2624,505.698,52,170,300,
passage_w050.yaml,passage,50.0,rrt-connect,5,21,1,0.2353,0.2355,503.452,52,150,355,
passage_w050.yaml,passage,50.0,rrt-connect,5,22,1,0.082,0.0822,418.518,43,55,55,
passage_w050.yaml,passage,50.0,rrt-connect,5,23,1,0.1848,0.185,510.55,53,124,175,
passage_w050.yaml,passage,50.0,rrt-connect,5,24,1,0.2833,0.2837,572.845,59,181,295,
passage_w050.yaml,passage,50.0,rrt-connect,5,25,1,0.2753,0.2755,600.949,62,170,271,
passage_w050.yaml,passage,50.0,rrt-connect,5,26,1,0.0913,0.0915,369.705,38,60,75,
passage_w050.yaml,passage,50.0,rrt-connect,5,27,1,0.3624,0.3626,407.413,42,224,428,
passage_w050.yaml,passage,50.0,rrt-connect,5,28,1,0.3244,0.3246,423.312,44,196,340,
passage_w050.yaml,passage,50.0,rrt-connect,5,29,1,0.1782,0.1785,473.802,49,105,161,
passage_w060.yaml,passage,60.0,rrt,5,0,1,0.753,0.7532,430.0,44,457,416,
passage_w060.yaml,passage,60.0,rrt,5,1,1,3.4037,3.4039,519.257,53,2013,1787,
passage_w060.yaml,passage,60.0,rrt,5,2,1,2.4203,2.4206,706.264,73,1485,1386,
passage_w060.yaml,passage,60.0,rrt,5,3,1,0.5456,0.5458,533.322,55,359,384,
passage_w060.yaml,passage,60.0,rrt,5,4,1,2.3609,2.3611,475.018,49,1372,1139,
passage_w060.yaml,passage,60.0,rrt,5,5,1,4.1845,4.1847,603.857,62,2429,2592,
passage_w060.yaml,passage,60.0,rrt,5,6,1,0.3073,0.3075,470.0,48,196,162,
passage_w060.yaml,passage,60.0,rrt,5,7,1,4.6292,4.6294,732.575,77,2739,2785,
passage_w060.yaml,passage,60.0,rrt,5,8,1,1.9654,1.9657,769.734,78,1194,1180,
passage_w060.yaml,passage,60.0,rrt,5,9,1,6.9054,6.9057,803.69,83,3998,3487,
passage_w060.yaml,passage,60.0,rrt,5,10,1,0.9685,0.9687,684.134,70,595,601,
passage_w060.yaml,passage,60.0,rrt,5,11,1,2.3863,2.3865,764.121,78,1410,1350,
passage_w060.yaml,passage,60.0,rrt,5,12,1,5.022,5.0223,852.22,87,2929,3010,
passage_w060.yaml,passage,60.0,rrt,5,13,1,6.5188,6.519,549.604,56,3704,2822,
passage_w060.yaml,passage,60.0,rrt,5,14,1,8.1249,8.1251,505.986,52,4685,4191,
passage_w060.yaml,passage,60.0,rrt,5,15,1,14.1851,14.1854,903.17,93,7939,6331,
passage_w060.yaml,passage,60.0,rrt,5,16,1,0.985,0.9854,717.312,74,621,631,
passage_w060.yaml,passage,60.0,rrt,5,17,1,1.7187,1.7189,658.662,68,1044,1240,
passage_w060.yaml,passage,60.0,rrt,5,18,1,0.6325,0.6327,398.864,41,395,312,
passage_w060.yaml,passage,60.0,rrt,5,19,1,0.6682,0.6685,580.0,59,409,359,
passage_w060.yaml,passage,60.0,rrt,5,20,1,1.4961,1.4964,565.575,59,902,765,
passage_w060.yaml,passage,60.0,rrt,5,21,1,7.8466,7.8468,556.259,57,4525,3922,
passage_w060.yaml,passage,60.0,rrt,5,22,1,1.653,1.6532,579.294,59,1030,1157,
passage_w060.yaml,passage,60.0,rrt,5,23,1,3.4439,3.4441,564.796,58,2033,1661,
passage_w060.yaml,passage,60.0,rrt,5,24,1,2.1535,2.1537,696.012,72,1311,1439,
passage_w060.yaml,passage,60.0,rrt,5,25,1,3.3204,3.3206,557.35,57,1958,1895,
passage_w060.yaml,passage,60.0,rrt,5,26,1,0.608,0.6082,460.0,47,390,400,
passage_w060.yaml,passage,60.0,rrt,5,27,1,3.8375,3.8378,714.315,74,2259,2095,
passage_w060.yaml,passage,60.0,rrt,5,28,1,1.1411,1.1413,539.141,56,722,837,
passage_w060.yaml,passage,60.0,rrt,5,29,1,0.6411,0.6414,589.723,60,404,434,
passage_w060.yaml,passage,60.0,rrt-connect,5,0,1,0.3846,0.3849,509.484,52,251,441,
passage_w060.yaml,passage,60.0,rrt-connect,5,1,1,0.2341,0.2343,375.162,39,135,222,
passage_w060.yaml,passage,60.0,rrt-connect,5,2,1,0.0742,0.0744,402.441,42,53,63,
passage_w060.yaml,passage,60.0,rrt-connect,5,3,1,0.2214,0.2216,468.193,48,147,202,
passage_w060.yaml,passage,60.0,rrt-connect,5,4,1,0.1674,0.1676,489.345,50,107,155,
passage_w060.yaml,passage,60.0,rrt-connect,5,5,1,0.1497,0.15,503.078,52,87,119,
passage_w060.yaml,passage,60.0,rrt-connect,5,6,1,0.053,0.0534,353.113,37,40,29,
passage_w060.yaml,passage,60.0,rrt-connect,5,7,1,0.1295,0.1297,510.141,53,90,113,
passage_w060.yaml,passage,60.0,rrt-connect,5,8,1,0.2407,0.2409,422.315,44,156,247,
passage_w060.yaml,passage,60.0,rrt-connect,5,9,1,0.1257,0.1259,418.073,43,85,109,
passage_w060.yaml,passage,60.0,rrt-connect,5,10,1,0.3603,0.3605,461.54,48,229,423,
passage_w060.yaml,passage,60.0,rrt-connect,5,11,1,0.1516,0.1518,403.838,42,101,167,
passage_w060.yaml,passage,60.0,rrt-connect,5,12,1,1.4186,1.4188,396.027,41,878,1846,
passage_w060.yaml,passage,60.0,rrt-connect,5,13,1,0.1957,0.1959,416.428,43,124,250,
passage_w060.yaml,passage,60.0,rrt-connect,5,14,1,0.0934,0.0936,445.842,46,63,53,
passage_w060.yaml,passage,60.0,rrt-connect,5,15,1,0.1664,0.1666,463.425,48,110,166,
passage_w060.yaml,passage,60.0,rrt-connect,5,16,1,0.091,0.0912,357.907,37,65,74,
passage_w060.yaml,passage,60.0,rrt-connect,5,17,1,0.1865,0.1867,530.587,55,120,177,
passage_w060.yaml,passage,60.0,rrt-connect,5,18,1,0.146,0.1462,440.67,46,99,126,
passage_w060.yaml,passage,60.0,rrt-connect,5,19,1,0.284,0.2842,442.432,46,184,322,
passage_w060.yaml,passage,60.0,rrt-connect,5,20,1,0.274,0.2742,556.73,57,173,311,
passage_w060.yaml,passage,60.0,rrt-connect,5,21,1,0.3064,0.3066,421.003,44,200,346,
passage_w060.yaml,passage,60.0,rrt-connect,5,22,1,0.0885,0.0886,424.909,44,57,55,
passage_w060.yaml,passage,60.0,rrt-connect,5,23,1,0.185,0.1852,510.55,53,124,175,
passage_w060.yaml,passage,60.0,rrt-connect,5,24,1,0.2594,0.2596,545.313,56,172,292,
passage_w060.yaml,passage,60.0,rrt-connect,5,25,1,0.265,0.2652,600.949,62,175,271,
passage_w060.yaml,passage,60.0,rrt-connect,5,26,1,0.097,0.0972,408.501,42,66,76,
passage_w060.yaml,passage,60.0,rrt-connect,5,27,1,0.3785,0.3788,525.83,54,242,431,
passage_w060.yaml,passage,60.0,rrt-connect,5,28,1,0.357,0.3572,399.953,41,208,345,
passage_w060.yaml,passage,60.0,rrt-connect,5,29,1,0.1634,0.1636,471.019,49,110,161,
