env,family,param,planner,K,seed,success,search_time,total_time,path_length,waypoints,nodes,iterations,error
passage_w030.yaml,passage,30.0,rrt,2,7,1,0.2564,0.2566,399.089,42,172,189,
passage_w030.yaml,passage,30.0,rrt,2,8,1,0.192,0.1921,326.799,34,131,130,
passage_w030.yaml,passage,30.0,rrt,2,9,1,0.2096,0.2098,340.0,35,145,230,
passage_w030.yaml,passage,30.0,rrt,2,10,1,0.2726,0.2728,348.503,36,190,250,
passage_w030.yaml,passage,30.0,rrt,2,11,1,0.126,0.1261,324.777,34,91,87,
passage_w030.yaml,passage,30.0,rrt,2,12,1,0.2614,0.2616,327.305,35,162,233,
passage_w030.yaml,passage,30.0,rrt,2,13,1,0.7412,0.7414,414.818,43,528,607,
passage_w030.yaml,passage,30.0,rrt,2,14,1,0.1681,0.1683,369.002,39,120,158,
passage_w030.yaml,passage,30.0,rrt,2,15,1,0.4304,0.4306,366.789,38,310,416,
passage_w030.yaml,passage,30.0,rrt,2,16,1,1.098,1.0982,454.916,49,708,937,
passage_w030.yaml,passage,30.0,rrt,2,17,1,0.2518,0.2521,304.793,32,168,234,
passage_w030.yaml,passage,30.0,rrt,2,18,1,0.4997,0.4999,414.732,43,337,594,
passage_w030.yaml,passage,30.0,rrt,2,19,1,0.2798,0.28,371.405,39,203,264,
passage_w030.yaml,passage,30.0,rrt,2,20,1,0.89,0.8902,410.256,45,637,711,
passage_w030.yaml,passage,30.0,rrt,2,21,1,0.2881,0.2883,302.875,32,190,338,
passage_w030.yaml,passage,30.0,rrt,2,22,1,0.2496,0.2498,443.723,47,174,254,
passage_w030.yaml,passage,30.0,rrt,2,23,1,0.0813,0.0815,344.042,36,59,68,
passage_w030.yaml,passage,30.0,rrt,2,24,1,0.5522,0.5525,339.052,36,375,573,
passage_w030.yaml,passage,30.0,rrt,2,25,1,0.0626,0.0628,287.776,30,44,35,
passage_w030.yaml,passage,30.0,rrt,2,26,1,0.138,0.1382,373.604,40,100,125,
passage_w030.yaml,passage,30.0,rrt,2,27,1,0.2969,0.2971,394.783,41,207,253,
passage_w030.yaml,passage,30.0,rrt,2,28,1,0.1356,0.1358,358.49,38,92,100,
passage_w030.yaml,passage,30.0,rrt,2,29,1,1.9505,1.9507,503.505,54,1278,1684,
passage_w030.yaml,passage,30.0,rrt-connect,2,0,1,0.0485,0.0487,302.412,32,39,35,
passage_w030.yaml,passage,30.0,rrt-connect,2,1,1,0.0818,0.0821,335.442,35,60,93,
passage_w030.yaml,passage,30.0,rrt-connect,2,2,1,0.0482,0.0483,299.033,31,37,41,
passage_w030.yaml,passage,30.0,rrt-connect,2,3,1,0.0457,0.0459,283.846,30,36,31,
passage_w030.yaml,passage,30.0,rrt-connect,2,4,1,0.09,0.0902,400.556,42,65,77,
passage_w030.yaml,passage,30.0,rrt-connect,2,5,1,0.0466,0.0468,250.058,27,36,57,
passage_w030.yaml,passage,30.0,rrt-connect,2,6,1,0.0638,0.0639,325.061,34,47,53,
passage_w030.yaml,passage,30.0,rrt-connect,2,7,1,0.0529,0.053,260.175,28,39,45,
passage_w030.yaml,passage,30.0,rrt-connect,2,8,1,0.0581,0.0583,312.362,33,45,44,
passage_w030.yaml,passage,30.0,rrt-connect,2,9,1,0.0447,0.0448,267.549,28,33,33,
passage_w030.yaml,passage,30.0,rrt-connect,2,10,1,0.0576,0.0578,283.353,30,43,46,
passage_w030.yaml,passage,30.0,rrt-connect,2,11,1,0.1126,0.1128,389.29,40,75,116,
passage_w030.yaml,passage,30.0,rrt-connect,2,12,1,0.0498,0.0499,285.26,30,35,38,
passage_w030.yaml,passage,30.0,rrt-connect,2,13,1,0.0457,0.0459,305.084,32,36,37,
passage_w030.yaml,passage,30.0,rrt-connect,2,14,1,0.0539,0.0541,309.188,32,41,53,
passage_w030.yaml,passage,30.0,rrt-connect,2,15,1,0.0579,0.0581,312.527,33,44,52,
passage_w030.yaml,passage,30.0,rrt-connect,2,16,1,0.1083,0.1085,344.018,36,81,97,
passage_w030.yaml,passage,30.0,rrt-connect,2,17,1,0.0835,0.0837,297.062,31,62,80,
passage_w030.yaml,passage,30.0,rrt-connect,2,18,1,0.0456,0.0458,267.15,28,34,52,
passage_w030.yaml,passage,30.0,rrt-connect,2,19,1,0.0642,0.0643,301.949,32,48,51,
passage_w030.yaml,passage,30.0,rrt-connect,2,20,1,0.042,0.0421,272.719,29,32,29,
passage_w030.yaml,passage,30.0,rrt-connect,2,21,1,0.0589,0.059,320.462,34,43,57,
passage_w030.yaml,passage,30.0,rrt-connect,2,22,1,0.051,0.0512,278.073,29,39,54,
passage_w030.yaml,passage,30.0,rrt-connect,2,23,1,0.0454,0.0456,283.954,30,35,42,
passage_w030.yaml,passage,30.0,rrt-connect,2,24,1,0.0439,0.044,282.56,30,36,40,
passage_w030.yaml,passage,30.0,rrt-connect,2,25,1,0.0522,0.0524,295.886,31,41,39,
passage_w030.yaml,passage,30.0,rrt-connect,2,26,1,0.0753,0.0754,294.214,31,55,46,
passage_w030.yaml,passage,30.0,rrt-connect,2,27,1,0.0451,0.0452,279.243,29,34,32,
passage_w030.yaml,passage,30.0,rrt-connect,2,28,1,0.0586,0.0588,315.905,33,44,44,
passage_w030.yaml,passage,30.0,rrt-connect,2,29,1,0.0801,0.0802,334.421,35,50,65,
passage_w040.yaml,passage,40.0,rrt,2,0,1,0.1925,0.1927,281.822,30,133,149,
passage_w040.yaml,passage,40.0,rrt,2,1,1,0.1552,0.1554,353.039,37,111,157,
passage_w040.yaml,passage,40.0,rrt,2,2,1,0.0819,0.082,290.0,30,63,50,
passage_w040.yaml,passage,40.0,rrt,2,3,1,0.9413,0.9415,490.218,52,659,821,
passage_w040.yaml,passage,40.0,rrt,2,4,1,1.1293,1.1295,558.025,59,772,1126,
passage_w040.yaml,passage,40.0,rrt,2,5,1,0.7866,0.7867,311.452,33,561,629,
passage_w040.yaml,passage,40.0,rrt,2,6,1,0.5424,0.5426,418.421,44,382,407,
passage_w040.yaml,passage,40.0,rrt,2,7,1,0.2541,0.2544,399.192,42,177,189,
passage_w040.yaml,passage,40.0,rrt,2,8,1,0.3772,0.3774,416.833,43,265,301,
passage_w040.yaml,passage,40.0,rrt,2,9,1,0.0778,0.0779,308.717,32,56,64,
passage_w040.yaml,passage,40.0,rrt,2,10,1,1.2373,1.2375,413.542,44,861,897,
passage_w040.yaml,passage,40.0,rrt,2,11,1,0.6175,0.6177,426.995,46,419,489,
passage_w040.yaml,passage,40.0,rrt,2,12,1,0.0605,0.0606,244.413,26,47,35,
passage_w040.yaml,passage,40.0,rrt,2,13,1,0.7433,0.7435,414.818,43,536,607,
passage_w040.yaml,passage,40.0,rrt,2,14,1,0.2041,0.2042,374.232,40,142,158,
passage_w040.yaml,passage,40.0,rrt,2,15,1,0.0689,0.069,255.028,27,53,49,
passage_w040.yaml,passage,40.0,rrt,2,16,1,0.7344,0.7346,370.715,38,521,638,
passage_w040.yaml,passage,40.0,rrt,2,17,1,0.2766,0.2768,396.885,41,194,270,
passage_w040.yaml,passage,40.0,rrt,2,18,1,0.5593,0.5597,384.894,41,391,462,
passage_w040.yaml,passage,40.0,rrt,2,19,1,0.158,0.1582,328.287,34,110,122,
passage_w040.yaml,passage,40.0,rrt,2,20,1,0.8985,0.8987,307.214,34,657,711,
passage_w040.yaml,passage,40.0,rrt,2,21,1,1.1314,1.1316,511.463,54,774,969,
passage_w040.yaml,passage,40.0,rrt,2,22,1,0.2033,0.2035,443.387,47,144,182,
passage_w040.yaml,passage,40.0,rrt,2,23,1,1.3722,1.3726,455.085,49,966,1161,
passage_w040.yaml,passage,40.0,rrt,2,24,1,0.4427,0.4431,356.215,37,313,474,
passage_w040.yaml,passage,40.0,rrt,2,25,1,0.0885,0.0886,282.982,30,69,50,
passage_w040.yaml,passage,40.0,rrt,2,26,1,0.1506,0.1508,361.319,38,111,125,
passage_w040.yaml,passage,40.0,rrt,2,27,1,0.2077,0.2078,304.422,32,154,162,
passage_w040.yaml,passage,40.0,rrt,2,28,1,0.3531,0.3533,397.648,42,246,273,
passage_w040.yaml,passage,40.0,rrt,2,29,1,0.2352,0.2353,290.0,30,169,256,
passage_w040.yaml,passage,40.0,rrt-connect,2,0,1,0.049,0.0492,285.711,30,36,30,
passage_w040.yaml,passage,40.0,rrt-connect,2,1,1,0.0843,0.0844,293.064,31,60,93,
passage_w040.yaml,passage,40.0,rrt-connect,2,2,1,0.0444,0.0445,293.748,31,36,39,
passage_w040.yaml,passage,40.0,rrt-connect,2,3,1,0.0534,0.0536,297.4,31,43,37,
passage_w040.yaml,passage,40.0,rrt-connect,2,4,1,0.0444,0.0446,271.978,29,34,26,
passage_w040.yaml,passage,40.0,rrt-connect,2,5,1,0.0484,0.0486,229.543,24,36,56,
passage_w040.yaml,passage,40.0,rrt-connect,2,6,1,0.0435,0.0436,242.988,26,33,33,
passage_w040.yaml,passage,40.0,rrt-connect,2,7,1,0.0405,0.0406,239.652,25,32,36,
passage_w040.yaml,passage,40.0,rrt-connect,2,8,1,0.0565,0.0566,308.152,32,43,41,
passage_w040.yaml,passage,40.0,rrt-connect,2,9,1,0.0414,0.0415,267.549,28,33,33,
passage_w040.yaml,passage,40.0,rrt-connect,2,10,1,0.05,0.0502,268.633,28,39,37,
passage_w040.yaml,passage,40.0,rrt-connect,2,11,1,0.0771,0.0773,328.188,34,55,73,
passage_w040.yaml,passage,40.0,rrt-connect,2,12,1,0.0421,0.0423,272.938,29,33,37,
passage_w040.yaml,passage,40.0,rrt-connect,2,13,1,0.0507,0.0509,288.879,30,38,36,
passage_w040.yaml,passage,40.0,rrt-connect,2,14,1,0.048,0.0481,269.583,28,35,41,
passage_w040.yaml,passage,40.0,rrt-connect,2,15,1,0.0498,0.0499,298.361,31,38,43,
passage_w040.yaml,passage,40.0,rrt-connect,2,16,1,0.0548,0.055,280.115,30,43,38,
passage_w040.yaml,passage,40.0,rrt-connect,2,17,1,0.053,0.0532,249.933,26,42,38,
passage_w040.yaml,passage,40.0,rrt-connect,2,18,1,0.0429,0.043,260.882,28,34,51,
passage_w040.yaml,passage,40.0,rrt-connect,2,19,1,0.0399,0.0401,241.425,26,33,30,
passage_w040.yaml,passage,40.0,rrt-connect,2,20,1,0.0422,0.0423,271.349,29,32,25,
passage_w040.yaml,passage,40.0,rrt-connect,2,21,1,0.0427,0.043,280.387,30,35,38,
passage_w040.yaml,passage,40.0,rrt-connect,2,22,1,0.0711,0.0713,319.3,33,53,67,
passage_w040.yaml,passage,40.0,rrt-connect,2,23,1,0.0439,0.0441,282.295,30,35,38,
passage_w040.yaml,passage,40.0,rrt-connect,2,24,1,0.046,0.0462,282.56,30,37,40,
passage_w040.yaml,passage,40.0,rrt-connect,2,25,1,0.0515,0.0516,295.886,31,41,39,
passage_w040.yaml,passage,40.0,rrt-connect,2,26,1,0.0534,0.0536,271.353,29,41,35,
passage_w040.yaml,passage,40.0,rrt-connect,2,27,1,0.0459,0.0461,292.556,31,35,32,
passage_w040.yaml,passage,40.0,rrt-connect,2,28,1,0.0572,0.0574,304.114,32,43,41,
passage_w040.yaml,passage,40.0,rrt-connect,2,29,1,0.0694,0.0696,334.421,35,51,65,
passage_w050.yaml,passage,50.0,rrt,2,0,1,0.0683,0.0685,234.746,25,52,50,
passage_w050.yaml,passage,50.0,rrt,2,1,1,0.2987,0.2989,274.876,29,218,236,
passage_w050.yaml,passage,50.0,rrt,2,2,1,0.2111,0.2112,283.791,30,159,138,
passage_w050.yaml,passage,50.0,rrt,2,3,1,2.4931,2.4933,512.403,54,1797,2021,
passage_w050.yaml,passage,50.0,rrt,2,4,1,0.746,0.7463,607.649,65,516,607,
passage_w050.yaml,passage,50.0,rrt,2,5,1,0.7907,0.7909,344.443,38,564,629,
passage_w050.yaml,passage,50.0,rrt,2,6,1,1.6435,1.6437,434.129,46,1115,1131,
passage_w050.yaml,passage,50.0,rrt,2,7,1,0.2694,0.2696,420.185,44,188,189,
passage_w050.yaml,passage,50.0,rrt,2,8,1,0.401,0.4012,416.833,43,289,301,
passage_w050.yaml,passage,50.0,rrt,2,9,1,0.9925,0.9928,405.875,42,694,770,
passage_w050.yaml,passage,50.0,rrt,2,10,1,0.7144,0.7145,431.522,45,505,661,
passage_w050.yaml,passage,50.0,rrt,2,11,1,0.6355,0.6356,348.972,37,432,489,
passage_w050.yaml,passage,50.0,rrt,2,12,1,0.0998,0.1,294.548,31,72,57,
passage_w050.yaml,passage,50.0,rrt,2,13,1,0.3102,0.3104,423.557,45,230,216,
passage_w050.yaml,passage,50.0,rrt,2,14,1,0.0577,0.0579,260.0,27,44,37,
passage_w050.yaml,passage,50.0,rrt,2,15,1,0.0751,0.0752,255.028,27,57,49,
passage_w050.yaml,passage,50.0,rrt,2,16,1,0.3587,0.3588,272.901,29,260,280,
passage_w050.yaml,passage,50.0,rrt,2,17,1,0.0785,0.0787,339.164,36,56,25,
passage_w050.yaml,passage,50.0,rrt,2,18,1,0.8183,0.8186,460.67,48,564,637,
passage_w050.yaml,passage,50.0,rrt,2,19,1,0.4211,0.4213,380.198,40,294,354,
passage_w050.yaml,passage,50.0,rrt,2,20,1,0.9311,0.9313,288.995,33,694,711,
passage_w050.yaml,passage,50.0,rrt,2,21,1,0.2005,0.2006,284.16,30,149,165,
passage_w050.yaml,passage,50.0,rrt,2,22,1,0.5473,0.5475,371.726,39,401,380,
passage_w050.yaml,passage,50.0,rrt,2,23,1,0.2989,0.299,310.0,32,218,202,
passage_w050.yaml,passage,50.0,rrt,2,24,1,0.3345,0.3347,323.47,34,240,346,
passage_w050.yaml,passage,50.0,rrt,2,25,1,0.1024,0.1025,238.816,25,78,50,
passage_w050.yaml,passage,50.0,rrt,2,26,1,0.4079,0.4081,384.257,40,297,290,
passage_w050.yaml,passage,50.0,rrt,2,27,1,0.2403,0.2405,308.484,33,177,162,
passage_w050.yaml,passage,50.0,rrt,2,28,1,0.1484,0.1485,296.941,31,110,100,
passage_w050.yaml,passage,50.0,rrt,2,29,1,0.3354,0.3355,299.169,31,244,256,
passage_w050.yaml,passage,50.0,rrt-connect,2,0,1,0.0472,0.0474,285.711,30,36,30,
passage_w050.yaml,passage,50.0,rrt-connect,2,1,1,0.0542,0.0543,244.499,26,40,48,
passage_w050.yaml,passage,50.0,rrt-connect,2,2,1,0.0479,0.0481,263.52,28,38,39,
passage_w050.yaml,passage,50.0,rrt-connect,2,3,1,0.0407,0.0409,234.66,25,32,21,
passage_w050.yaml,passage,50.0,rrt-connect,2,4,1,0.0411,0.0413,260.617,28,33,23,
passage_w050.yaml,passage,50.0,rrt-connect,2,5,1,0.0529,0.053,236.097,25,40,56,
passage_w050.yaml,passage,50.0,rrt-connect,2,6,1,0.0408,0.0409,234.4,25,31,30,
passage_w050.yaml,passage,50.0,rrt-connect,2,7,1,0.0439,0.0441,256.877,27,35,36,
passage_w050.yaml,passage,50.0,rrt-connect,2,8,1,0.0463,0.0466,262.585,28,33,20,
passage_w050.yaml,passage,50.0,rrt-connect,2,9,1,0.0437,0.0439,278.785,29,34,33,
passage_w050.yaml,passage,50.0,rrt-connect,2,10,1,0.0664,0.0666,312.318,33,49,48,
passage_w050.yaml,passage,50.0,rrt-connect,2,11,1,0.0592,0.0593,298.252,31,44,44,
passage_w050.yaml,passage,50.0,rrt-connect,2,12,1,0.0407,0.0409,266.808,28,31,33,
passage_w050.yaml,passage,50.0,rrt-connect,2,13,1,0.0484,0.0485,277.577,29,39,34,
passage_w050.yaml,passage,50.0,rrt-connect,2,14,1,0.0507,0.0509,232.02,25,40,35,
passage_w050.yaml,passage,50.0,rrt-connect,2,15,1,0.0531,0.0532,287.022,30,41,43,
passage_w050.yaml,passage,50.0,rrt-connect,2,16,1,0.0482,0.0484,249.704,26,38,34,
passage_w050.yaml,passage,50.0,rrt-connect,2,17,1,0.0594,0.0596,264.27,28,45,36,
passage_w050.yaml,passage,50.0,rrt-connect,2,18,1,0.043,0.0431,237.748,25,34,40,
passage_w050.yaml,passage,50.0,rrt-connect,2,19,1,0.0415,0.0417,241.425,26,33,30,
passage_w050.yaml,passage,50.0,rrt-connect,2,20,1,0.0389,0.0391,250.532,27,31,24,
passage_w050.yaml,passage,50.0,rrt-connect,2,21,1,0.0354,0.0355,245.631,26,29,21,
passage_w050.yaml,passage,50.0,rrt-connect,2,22,1,0.0718,0.072,319.3,33,54,67,
passage_w050.yaml,passage,50.0,rrt-connect,2,23,1,0.0388,0.039,259.954,27,31,37,
passage_w050.yaml,passage,50.0,rrt-connect,2,24,1,0.0468,0.047,269.523,28,38,40,
passage_w050.yaml,passage,50.0,rrt-connect,2,25,1,0.0367,0.0368,218.53,23,29,22,
passage_w050.yaml,passage,50.0,rrt-connect,2,26,1,0.052,0.0522,271.353,29,41,35,
passage_w050.yaml,passage,50.0,rrt-connect,2,27,1,0.0319,0.0322,214.215,23,27,21,
passage_w050.yaml,passage,50.0,rrt-connect,2,28,1,0.043,0.0432,251.085,27,35,30,
passage_w050.yaml,passage,50.0,rrt-connect,2,29,1,0.0695,0.0697,335.0,35,52,67,
passage_w060.yaml,passage,60.0,rrt,2,0,1,0.2191,0.2194,277.137,29,157,149,
passage_w060.yaml,passage,60.0,rrt,2,1,1,0.3155,0.3157,257.393,27,228,236,
passage_w060.yaml,passage,60.0,rrt,2,2,1,0.2259,0.2261,283.791,30,161,138,
passage_w060.yaml,passage,60.0,rrt,2,3,1,0.2822,0.2824,451.094,49,181,147,
passage_w060.yaml,passage,60.0,rrt,2,4,1,0.5186,0.5188,528.396,56,355,413,
passage_w060.yaml,passage,60.0,rrt,2,5,1,0.3358,0.3359,376.528,39,249,214,
passage_w060.yaml,passage,60.0,rrt,2,6,1,0.7709,0.7711,273.693,29,536,495,
passage_w060.yaml,passage,60.0,rrt,2,7,1,0.2886,0.2888,420.185,44,204,189,
passage_w060.yaml,passage,60.0,rrt,2,8,1,0.2598,0.2599,414.803,44,184,171,
passage_w060.yaml,passage,60.0,rrt,2,9,1,1.0359,1.0361,317.239,34,713,718,
passage_w060.yaml,passage,60.0,rrt,2,10,1,0.0872,0.0873,279.652,29,64,60,
passage_w060.yaml,passage,60.0,rrt,2,11,1,0.4285,0.4287,373.956,40,282,271,
passage_w060.yaml,passage,60.0,rrt,2,12,1,0.1566,0.1568,266.975,28,117,83,
passage_w060.yaml,passage,60.0,rrt,2,13,1,0.3227,0.3229,414.589,45,236,216,
passage_w060.yaml,passage,60.0,rrt,2,14,1,0.043,0.0432,234.724,25,38,16,
passage_w060.yaml,passage,60.0,rrt,2,15,1,0.0863,0.0864,255.028,27,67,49,
passage_w060.yaml,passage,60.0,rrt,2,16,1,0.6595,0.6597,277.855,29,493,474,
passage_w060.yaml,passage,60.0,rrt,2,17,1,0.0785,0.0786,339.164,36,56,25,
passage_w060.yaml,passage,60.0,rrt,2,18,1,0.0945,0.0947,255.715,27,69,48,
passage_w060.yaml,passage,60.0,rrt,2,19,1,0.6132,0.6133,269.596,28,434,451,
passage_w060.yaml,passage,60.0,rrt,2,20,1,1.0492,1.0493,288.995,33,773,711,
passage_w060.yaml,passage,60.0,rrt,2,21,1,0.5077,0.5079,297.352,31,364,355,
passage_w060.yaml,passage,60.0,rrt,2,22,1,0.5417,0.5419,403.263,42,394,380,
passage_w060.yaml,passage,60.0,rrt,2,23,1,0.2988,0.2989,310.0,32,217,202,
passage_w060.yaml,passage,60.0,rrt,2,24,1,0.4687,0.4689,460.544,48,334,409,
passage_w060.yaml,passage,60.0,rrt,2,25,1,0.1037,0.1039,336.059,35,72,50,
passage_w060.yaml,passage,60.0,rrt,2,26,1,0.071,0.0712,264.678,28,50,33,
passage_w060.yaml,passage,60.0,rrt,2,27,1,0.2381,0.2383,262.817,28,177,162,
passage_w060.yaml,passage,60.0,rrt,2,28,1,0.2354,0.2355,251.57,27,175,179,
passage_w060.yaml,passage,60.0,rrt,2,29,1,0.3641,0.3645,341.534,36,267,276,
passage_w060.yaml,passage,60.0,rrt-connect,2,0,1,0.0297,0.0299,216.422,23,25,17,
passage_w060.yaml,passage,60.0,rrt-connect,2,1,1,0.0371,0.0373,254.363,27,30,29,
passage_w060.yaml,passage,60.0,rrt-connect,2,2,1,0.0461,0.0463,210.885,23,36,36,
passage_w060.yaml,passage,60.0,rrt-connect,2,3,1,0.0255,0.0256,207.136,22,23,12,
passage_w060.yaml,passage,60.0,rrt-connect,2,4,1,0.0333,0.0334,219.146,23,27,17,
passage_w060.yaml,passage,60.0,rrt-connect,2,5,1,0.0627,0.0629,261.426,28,48,60,
passage_w060.yaml,passage,60.0,rrt-connect,2,6,1,0.0445,0.0446,234.665,25,33,30,
passage_w060.yaml,passage,60.0,rrt-connect,2,7,1,0.0429,0.043,229.591,24,35,36,
passage_w060.yaml,passage,60.0,rrt-connect,2,8,1,0.0422,0.0423,230.901,25,35,19,
passage_w060.yaml,passage,60.0,rrt-connect,2,9,1,0.0421,0.0423,236.07,25,34,28,
passage_w060.yaml,passage,60.0,rrt-connect,2,10,1,0.035,0.0351,209.191,22,27,18,
passage_w060.yaml,passage,60.0,rrt-connect,2,11,1,0.0495,0.0496,258.198,27,36,34,
passage_w060.yaml,passage,60.0,rrt-connect,2,12,1,0.0358,0.036,235.852,25,28,28,
passage_w060.yaml,passage,60.0,rrt-connect,2,13,1,0.0492,0.0493,277.577,29,39,34,
passage_w060.yaml,passage,60.0,rrt-connect,2,14,1,0.0521,0.0522,240.355,26,40,35,
passage_w060.yaml,passage,60.0,rrt-connect,2,15,1,0.0646,0.0648,270.19,29,49,47,
passage_w060.yaml,passage,60.0,rrt-connect,2,16,1,0.0378,0.0379,244.65,26,31,23,
passage_w060.yaml,passage,60.0,rrt-connect,2,17,1,0.0339,0.034,212.112,23,27,18,
passage_w060.yaml,passage,60.0,rrt-connect,2,18,1,0.0383,0.0385,238.308,25,31,32,
passage_w060.yaml,passage,60.0,rrt-connect,2,19,1,0.0409,0.0411,241.425,26,33,30,
passage_w060.yaml,passage,60.0,rrt-connect,2,20,1,0.0378,0.0379,250.532,27,31,24,
passage_w060.yaml,passage,60.0,rrt-connect,2,21,1,0.0354,0.0356,234.231,25,29,18,
passage_w060.yaml,passage,60.0,rrt-connect,2,22,1,0.0567,0.0568,233.869,25,43,54,
passage_w060.yaml,passage,60.0,rrt-connect,2,23,1,0.0321,0.0322,227.694,24,26,20,
passage_w060.yaml,passage,60.0,rrt-connect,2,24,1,0.0473,0.0474,269.523,28,38,40,
passage_w060.yaml,passage,60.0,rrt-connect,2,25,1,0.0289,0.0291,199.961,21,24,12,
passage_w060.yaml,passage,60.0,rrt-connect,2,26,1,0.0535,0.0536,271.353,29,41,35,
passage_w060.yaml,passage,60.0,rrt-connect,2,27,1,0.0363,0.0364,216.414,23,27,19,
passage_w060.yaml,passage,60.0,rrt-connect,2,28,1,0.0361,0.0363,217.873,23,29,23,
passage_w060.yaml,passage,60.0,rrt-connect,2,29,1,0.0627,0.0629,229.988,24,46,62,
